CODIGO,NATUREZA_OCORRENCIA,FORMA,MUNICIPIO,BAIRRO,TIPO_LOCAL_FATO,DATA_FATO,HORA_FATO,NOME_MEIO_EMPREGADO,SEXO,NUMR_IDADE_ESTIMADA,DESC_GRAU_INSTRUCAO,NARRATIVA,PERIODO
9436,OUTRAS FRAUDES,CONSUMADO,CUIABA,PEDREGAL,INTERNET,2024-01-26 16:22:00.000,1970-01-01 16:22:00,OUTRO(S),FEMININO,40.0,2º GRAU COMPLETO,apareceu nome endereço correspondente casa unidade consumidora fiz pagamento deu baixa energia aí liguei energisa protocolo informaram pra pagamento sim golpe dinheiro caiu conta empresa pronto assessor liguei banco informei ocorrido pediram pra aguardar 11 dias pra ver resolvido                                                                    virtual protocolo nº,tarde
9437,ESTELIONATO,TENTADO,CUIABA,JARDIM VITORIA,RESIDÊNCIA PARTICULAR,2024-07-18 00:00:00.000,1970-01-01 11:32:00,ELETRÔNICO,FEMININO,62.0,PREJUDICADO,compareceu comunicanto mensagem aplicativo  pessoua identificou bazan  dizendo vitima havia ganhado causa judicial iria passar informações dar continuidade recebimento valor ganho  vitima possui questão justiça desconfiou golpe fez contato ,manhã
9438,ESTELIONATO,CONSUMADO,CUIABA,PREJUDICADO,INTERNET,2025-01-05 00:00:00.000,1970-01-01 10:00:00,ELETRÔNICO,FEMININO,41.0,2º GRAU COMPLETO,estelionato  wathsaap  raqueado  suspeitos contatos vitima  algumas pessoas depositaram valores via pix ,manhã
9439,ESTELIONATO,CONSUMADO,CUIABA,JARDIM UNIVERSITARIO,INTERNET,2024-07-22 00:00:00.000,1970-01-01 14:43:00,ELETRÔNICO,FEMININO,44.0,SUPERIOR COMPLETO,estelionato  viu facebook anuncio decoradora festas  passou negociar telefone suspeita  suspeita pediu adiantamento valor r 150  via pix   conta  agencia 0001  age bank  dia aniversario  vitima recebeu mensagem  dizendo ma  e suspeita  dizendo suspeita havia tentado suicidio internada  devolveria dinheiro  porém momento devolveu responde mensagens ,tarde
9440,ESTELIONATO,TENTADO,CUIABA,MORADA DA SERRA,INTERNET,2024-08-19 00:00:00.000,1970-01-01 14:28:00,ELETRÔNICO,MASCULINO,67.0,2º GRAU COMPLETO,estelionado tentado  suspeito  passando filha utilizando fotos  vitima fez emprestimo mil reais  porém hora fazer deposito  viu conta conta filha então vitima efetuou deposito  suspeito havia mandado seguinte conta deposito  caixa econimica federal agencia 1550 conta 13  cpf  nome ,tarde
9441,ESTELIONATO,CONSUMADO,CUIABA,TRES BARRAS,INTERNET,2024-08-06 00:00:00.000,1970-01-01 12:08:00,ELETRÔNICO,MASCULINO,48.0,1º GRAU INCOMPLETO,estelionato  irmão retirou lan house  guias pagamento ipva veiculo gm corsa classic  cor branco  ano 2008  placas njc 1848  pagou valor trezentos setenta quatro oitenta centavos  pix departamento pagamentos ltda  iugu ip sa  cnpja  após procurar detran descobriu tratar golpe ,tarde
9442,ESTELIONATO,CONSUMADO,CUIABA,MORADA DO OURO,INTERNET,2024-01-30 00:00:00.000,1970-01-01 23:00:00,ELETRÔNICO,MASCULINO,53.0,2º GRAU COMPLETO,estelionato  feito nome vitima cartão credito  click bank digital  autorização vitima  mensalmente debitando conta vitima valor cem reais  debito acontecendo aproximadamente sete meses consecutivos ,noite
9443,ESTELIONATO,CONSUMADO,CUIABA,MORADA DA SERRA,INTERNET,2024-01-16 00:00:00.000,1970-01-01 09:00:00,ELETRÔNICO,MASCULINO,76.0,1º GRAU INCOMPLETO,estelionato  recebeu ligação pessoa  itentificou brenda afirmando inss  dizendo vitima dois emprestimos suspeita iria diminuir juros  precisava dados vitima  fotos documentos  cartão self vitima  suspeita  disse vitima iria mandar boleto  vitima deveria pagar reduzir juros  suspeita mandou boleto valor r 791025  nome  cnpj vitima pagou  so agora filha vitima descobriu suspeita fez emprestimo conta vitima r 815100  vitima pessoa idosa emprestimo feito aposentadoria vitima ,manhã
9444,ESTELIONATO,CONSUMADO,CUIABA,PRIMEIRO DE MARCO,INTERNET,2024-04-18 00:00:00.000,1970-01-01 13:00:00,ELETRÔNICO,FEMININO,44.0,2º GRAU COMPLETO,estelionato  recebeu mensagem numero 3  dizendo compra 379190 mercado livre  bloquear ligar numero  numero protocolo email  vitima ligou  cada ligação atendente dava nome diferente  atendente  orientando vitima passo passo  vitima perguntou pois percebeu fazendo pix  atendente disse daquela forma  vitima percebeu conta zerada  orientações atendente  pix valor 71716 outro 68431  pix f706089f88f245d48536e5f99554eab4 nome gabriela valeria damaceno cnpj  000180 intituição passe seguro internet ip sa  suspeitos disseram retornava normal  extrato conta vitima  ainda aparece valor devedor r 76472  vitima ligou aparece cartão informada vitima caiu golpe  vitima deveria registrar boletim ocorrencia ,tarde
9445,ESTELIONATO,TENTADO,CUIABA,MORADA DA SERRA,INTERNET,2024-04-02 00:00:00.000,1970-01-01 07:50:00,ELETRÔNICO,MASCULINO,51.0,2º GRAU COMPLETO,numero 65 9 9671 3649  via aplicativo whatsap  referido numero telefone  foto perfil filho vitima  dizia aparelho celular filho vitima havia quebrado iria utilizar referido numero telefone  então suspeitos passando oelo filho vitima  pediu vitima fazer pagamentos  porém vitima acabou descobrindo tratava golpe fez pagamento ,manhã
9446,ESTELIONATO,CONSUMADO,CUIABA,MORADA DA SERRA,INTERNET,2024-03-06 00:00:00.000,1970-01-01 07:00:00,ELETRÔNICO,MASCULINO,41.0,SUPERIOR COMPLETO,compareceu comunicante  dizendo provavelmente aparelho celular clonado  acessar aparelho  ficava tirando fotos frontal movimtando teclado  comando vitima  fez transferencia  porém valor outro destinatario  numeros telefones são  65 9 ,manhã
9447,ESTELIONATO,CONSUMADO,CUIABA,MORADA DA SERRA,CASA LOTÉRICA,2024-08-06 00:00:00.000,1970-01-01 17:14:00,ELETRÔNICO,FEMININO,42.0,2º GRAU COMPLETO,estelionato  gerou boleto pagamento financiamento veiculo  banco safra enviou vitima boleto valor mil  vitima efetuou pagamento loterica diamante sorte  bairro cpa 04  pagou r 400 dinheiro funcionaria casa loterica gerou umqr code valor restante emitiu comprovante valor total boleto  porém beneficiario banco safra sim mercado  pag ltda  momento boleto compensado ,tarde
9451,OUTRAS FRAUDES,CONSUMADO,CUIABA,PORTO,VIA PÚBLICA,2024-02-12 00:00:00.000,1970-01-01 00:00:00,ELETRÔNICO,FEMININO,44.0,SUPERIOR COMPLETO,cpf usado indevidamente estado paulo junto empresa parar  negativou nome junto orgãos proteção crédito  impossibilitando inclusive negociação  contato empresa diversas vezes  todas totalmente sucesso  tentativas acordo atendente disse caso recorrente empresa alguem iria entrar contato comigo  aconteceu  sendo prejudicada validar referido boé criminal comunicante ,madrugada
9452,ESTELIONATO,TENTADO,CUIABA,NOVA CONQUISTA,OUTRO,2024-12-04 00:00:00.000,1970-01-01 09:40:00,ELETRÔNICO,FEMININO,21.0,PREJUDICADO, 7  pessoa identificando disciplina bairro  entrando contato moradores pessoas comercio bairro  pedir dinheiro emprestado  caso valores r 25 vinte cinco mil reais r 5 cinco mil reais  valores usados soltar comparsas  suposto delegado estaria pedindo r 4000 quatrocentos mil reais soltalos assim vendessem mercadorias devolveriam valores  vitima assustada  procurou  ,manhã
9453,OUTRAS FRAUDES,CONSUMADO,CUIABA,COHAB NOVA,OUTRO,2024-02-19 10:09:00.000,1970-01-01 10:09:00,ELETRÔNICO,MASCULINO,42.0,SUPERIOR COMPLETO,narra comunicante advogado militante data hoje   192024 volta 10 horas 09 minutos  surpreendido via whatsapp  cliente entrou contato perguntando havia trocado telefone  visto estaria recebendo mensagens whatsapp pessoa passava comunicante  utlizando perfil falso foto comunicante  informando suposto êxito açao judicial comunicante havia atuado  que  atuando qualidade advogado  estaria entrando contato diversos clientes comunicante  solicitando pagamento supostas custas despesas processuais liberação valores clientes haviam supostamente ganho êxito processual  narra ainda comunicante que  após constatar mensagens encaminhadas clientes  pode verificar telefônico aparecia perfil  juntamente foto comunicante  tratava telefônico diverso comunicante possuí  seja   65  999159466  verificando tratava tentativa golpe  comunicante utilizou print enviado clientes criou post informando   pessoas passando intuito aplicar golpe  utilizando perfil falso foto comunicante  porém telefônico diverso utilizado comunicante  diante acontecido comunicante  intuito resguar direito  procurou delegacia policial civil registrar todo fatos ocorridos    criminal comunicante ,manhã
9454,ESTELIONATO,CONSUMADO,CUIABA,TIJUCAL,RESIDÊNCIA PARTICULAR,2024-09-02 12:14:00.000,1970-01-01 12:14:00,ELETRÔNICO,FEMININO,63.0,2º GRAU COMPLETO,  titular celular  65  992226624 hoje recebeu mensagem whatsapp informando cadastrao sido sorteado ganho viagem balneario camboriu direito acompanhante  sequencia recebeu ligação 12h14min  originada telefone 0  ligação emitida voz masculina  parabenizou ter sido sorteada  todas despesas suportadas boticario iria mandar código deveria confirmar concretizar  código chegou whatsapp ela   confirmou clicando código  falou queria identificasse conta bancária receber dinheiro correspondente viagem  caso quizesse viajar  citou bancos brasil  bradesco  nubank vinculados nesse processo respondeu deveria falar comigo  esposo   então dar resposta  pediu retornasse ligação fim dia  eu  esposo  trabalho  pessoa disse retornar  deveria ter decisão naquele momento  passou funcionária chamada monica empresa boticario  do ramo perfumaria   eu   revendedora boticário  tendo iniciado recentemente  uns dois três meses  assim cliquei tal código whatsaapp retornou mensagem  sua conta whatsapp transferida outro   vítima loja claro shopping 3 américas orientada registrar endereço email  supportwhatsappcom  informando linha  registro feito filho juliano  informando sobre clonagem  registrando ter ficado estado baixo astral  boletim responsabilidade civil criminal comunicante ,tarde
9455,ESTELIONATO,CONSUMADO,CUIABA,ALVORADA,RESIDÊNCIA PARTICULAR,2024-07-23 00:00:00.000,1970-01-01 14:22:00,ELETRÔNICO,FEMININO,37.0,SUPERIOR COMPLETO,edmara estela portadora cpf 1 961  rg 265440 ssp  mt  rede social  vi anucio perfil amiga sobre investimento via pix banco central tabela investimento retorno teria  fuincionava golpe  logo disse não  pois aparece gravando video falando tudo verdadeiro  mostrando mim recebido  passou total confiança investimento via pix  então disse comigo  telefone através wattsap  recebi ligacão 55  susposto funcionário banco central nome allan lucas aí tudo deu inicio  pediu fazer conta nubank  conta anspace pagamento ltda filial valor  4 dia  ás 19 horas  pediu enviar atraves pix conta nubank anspace pagamento ltda  valor cartão crédito valor  17 dia  ás 3450 horas  ultima transação empréstimo conta nubank nome dinheiro negocio  valor  5  dia  ás 1548 horas  dizendo tudo cobrado  daí pediu abrisse conta mercado pago  aonde debitado  50 transferido via pix nome lincoln  dia 230724 ás 16h30  pediu enviar codigo apareceu rede social facebook  dizendo eu  último gravar video 10 segundos dizendo sobre investimento  rejeitei fazer video expor imagem   aí disse iria enviar suposto investimento  1200 reais fazer video  então comecei cobra devolvesse dinheiro disse fizesse video   protocolo  ,tarde
9456,ESTELIONATO,CONSUMADO,CUIABA,ALTOS DO COXIPO,RESIDÊNCIA PARTICULAR,2024-05-31 16:30:00.000,1970-01-01 16:30:00,ELETRÔNICO,MASCULINO,66.0,SUPERIOR COMPLETO,fato ocorrido  mediante celular  recebi ligação alegando atendente banco brasil  atendende fez perguntas  pois alegou sendo feita compra mercado atacadão valor r 425 reais cartão banco brasil disse veridico nao parte  falei  não   sendo assim falou outra atendente iria ligar ajudar fazer cancelamento  após alguns minutos outra atendente ligou  alegando banco brasil efetuar cancelamento  atendente deu instruções efetuar cancelamento  atendente todos dados  tipo celular usava  conta celular  conta banco  agencia  dados rg cpf  sendo assim passou intruções executar cancelamento suposta compra atacacão  segui passo passo  instruiu entrar configurações celular pudesse acessar aplicativo cancelamento referente suposta compra sendo executada atacadão  ativei alguns recursos celular  confirmei pessoa instruiu  todas instruções feita ligação via whatsapp  sendo assim atendente enviou link whatsapp finalizar  cliquei celular  imediatamente celular desligou  iniciou processo formatação celular apagando todos dados aparelho celular  tentei fazer recuperação nao obtive sucesso  caixa eletronico constatei feito 2 pix cnpj   0146 nome razao social 549496  valores r 373 r 364  cheguei conclusão vitima fraude  inclusive banco santander tambem verificado operação indevida  efetuado nenhum tipo transação pos nao havia saldo  necessito cancelamento destes pix  pois dinheiro  ocorreu dia 31 maio 2024 ás 40 horas  2 horários 1658 outro 1700  boletim responsabilidade civil criminal comunicante ,tarde
9457,OUTRAS FRAUDES,CONSUMADO,CUIABA,CENTRO POLITICO ADMINISTRATIVO,EDIFICIO PUBLICO E DEPENDENCIAS,2024-01-30 00:00:00.000,1970-01-01 11:06:00,ELETRÔNICO,FEMININO,69.0,PREJUDICADO, informando compareceu receita federal  tentativa renegociar divida imposto renda  verificar possível taxa juros menor   surpreendida novas dividas cpf  aparentemente abriram empresa cno n  900136293566  usando numero cpf vitima gerando diversos débitos  mesma afirma reconhece empresa  acredita vitima alguma tipo responsabilidade civil criminal comunicante ,manhã
9459,OUTRAS FRAUDES,CONSUMADO,CUIABA,TRES BARRAS,A BANCO,2024-02-20 00:00:00.000,1970-01-01 03:16:00,ELETRÔNICO,FEMININO,39.0,PREJUDICADO,familia  banco caixa tem   recebeu beneficio  480 quatrocentos oitenta reais  cnpj 43185141 000139  numero transação  recebeu notificação informando pix enviado sucesso oa   santander  vitima reconhece transação acredita conta caixa tem  invadida  criminal comunicante ,madrugada
9460,OUTRAS FRAUDES,CONSUMADO,CUIABA,CENTRO SUL,A BANCO,2024-01-04 00:00:00.000,1970-01-01 00:01:00,ELETRÔNICO,FEMININO,61.0,PREJUDICADO, informando aposentada recebe beneficio aposentadoria banco itau  solicitou portabilidade banco agibank  beneficio aposentadoria transferido banco agibank consentimento  informou  45402 quatrocentos cinquenta quatro reais dois centavos  aparece extrato bancário  empréstimo debito conta corrente  solicitou empréstimo  valor empréstimo  depositado conta  procurou banco agibank  onde constatou saldo apenas r 5300 cinquenta três reais  devido desconto indevido  comunicante  ,madrugada
9461,OUTRAS FRAUDES,CONSUMADO,CUIABA,JARDIM UMUARAMA,NAO ESPECIFICADO,2024-06-22 11:06:00.000,1970-01-01 11:06:00,ELETRÔNICO,FEMININO,45.0,1º GRAU INCOMPLETO,dia junho   portadora cpf 053766 30617  acessar conta digital banco nubank finalidade efetuar pagamento compras materiais construção  constatou valor r 4755000 havia sido indevidamente subtraído conta  consentimento autorização  contato banco nubank dias 22 junho 2024  senhora mariquinha informada que  além valor subtraído  identificados débitos decorrentes empréstimos havia solicitado aprovado   ,manhã
9462,ESTELIONATO,CONSUMADO,CUIABA,ANTONIO DIAS,INTERNET,2024-12-11 00:00:00.000,1970-01-01 17:19:00,ELETRÔNICO,MASCULINO,51.0,PREJUDICADO, informando possui processo judicial contra financeira  contratou escritório advocacia doutora rubia simone levente tratar ação  55  passando passando escritório advocacia  informando corretamente dados processo  causa sido ganha precisava realizar pagamento guia  liberação valor indenização  acreditando realmente conversando escritório advocacia  valor r 150935 mil quinhentos nove reais trinta cinco centavos   cpf nº    338123 bradesco  pix contadorajuridicaoliveira2gmailcom  os  suspeitos  continuaram solicitar valores  comunicante entrou contato havia caído responsabilidade civil criminal comunicante ,tarde
9463,ESTELIONATO,TENTADO,CUIABA,COOPHEMA,INTERNET,2024-11-06 12:53:00.000,1970-01-01 12:53:00,ELETRÔNICO,MASCULINO,34.0,PREJUDICADO,hoje meio vi desconectado conta instagram vinisouuzaa  apos recebi mensagem esposa dizendo havia publicação story  nele indicando conta corretora_ana participar projeto colocou print conta bancaria minha  bo resguardar direitos caso terceiros caiam golpe relacionado hackeamento conta instagram   ,tarde
